	author_title	list_date	rank_this_wk	num_wks_on_list	rank_last_wk	isbn
1638	David Weber**MISSION OF HONOR	2010-06-27	13.0	1	0.0	9781439133613
1639	David Weber**OUT OF THE DARK	2010-10-03	20.0	0	0.0	9780765324122
1640	David Weber**STORM FROM THE SHADOWS	2009-03-07	12.0	1	0.0	9781416591474
1641	David Weber**STORM FROM THE SHADOWS	2009-03-14	20.0	0	0.0	9781416591474
1642	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-06-14	14.0	1	0.0	9780061374227
1643	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-06-21	9.0	2	14.0	9780061374227
1644	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-06-28	6.0	3	9.0	9780061374227
1645	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-07-05	5.0	4	6.0	9780061374227
1646	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-07-12	4.0	5	5.0	9780061374227
1647	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-07-19	2.0	6	4.0	9780061374227
1648	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-07-26	2.0	7	2.0	9780061374227
1649	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-08-02	4.0	8	2.0	9780061374227
1650	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-08-09	6.0	9	4.0	9780061374227
1651	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-08-16	7.0	10	6.0	9780061374227
1652	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-08-23	8.0	11	7.0	9780061374227
1653	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-08-30	6.0	12	8.0	9780061374227
1654	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-09-06	9.0	13	6.0	9780061374227
1655	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-09-13	9.0	14	9.0	9780061374227
1656	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-09-20	1.0	15	9.0	9780061374227
1657	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-09-27	1.0	16	1.0	9780061374227
1658	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-10-04	2.0	17	1.0	9780061374227
1659	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-10-11	2.0	18	2.0	9780061374227
1660	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-10-18	3.0	19	2.0	9780061374227
1661	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-10-25	5.0	20	3.0	9780061374227
1662	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-11-01	6.0	21	5.0	9780061374227
1663	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-11-08	9.0	22	6.0	9780061374227
1664	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-11-15	11.0	23	9.0	9780061374227
1665	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-11-22	10.0	24	11.0	9780061374227
1666	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-11-29	7.0	25	10.0	9780061374227
1667	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-12-06	4.0	26	7.0	9780061374227
1668	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-12-13	4.0	27	4.0	9780061374227
1669	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-12-20	4.0	28	4.0	9780061374227
1670	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2008-12-27	4.0	29	4.0	9780061374227
1671	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-01-03	6.0	30	4.0	9780061374227
1672	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-01-10	5.0	31	6.0	9780061374227
1673	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-01-17	5.0	32	5.0	9780061374227
1674	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-01-24	3.0	33	5.0	9780061374227
1675	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-01-31	3.0	34	3.0	9780061374227
1676	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-02-07	6.0	35	3.0	9780061374227
1677	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-02-14	7.0	36	6.0	9780061374227
1678	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-02-21	8.0	37	7.0	9780061374227
1679	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-02-28	13.0	38	8.0	9780061374227
1680	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-03-07	16.0	39	13.0	9780061374227
1681	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-03-21	20.0	0	0.0	9780061374227
1682	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-09-12	11.0	1	0.0	9780061374227
1683	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-09-19	7.0	2	11.0	9780061374227
1684	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-09-26	9.0	3	7.0	9780061374227
1685	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-10-03	10.0	4	9.0	9780061374227
1686	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-10-10	9.0	5	10.0	9780061374227
1687	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-10-17	10.0	6	9.0	9780061374227
1688	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-10-24	9.0	7	10.0	9780061374227
1689	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-10-31	15.0	8	9.0	9780061374227
1690	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-11-07	15.0	9	15.0	9780061374227
1691	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-11-14	14.0	10	15.0	9780061374227
1692	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-11-21	15.0	11	14.0	9780061374227
1693	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-12-05	19.0	12	0.0	9780061374227
1694	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-12-12	19.0	13	19.0	9780061374227
1695	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2009-12-19	20.0	14	19.0	9780061374227
1696	David Wroblewski**THE STORY OF EDGAR SAWTELLE	2010-01-03	20.0	15	0.0	9780061374227
1697	Dean Koontz**BREATHLESS	2009-11-28	5.0	1	0.0	9780553807158
1698	Dean Koontz**BREATHLESS	2009-12-05	8.0	2	5.0	9780553807158
1699	Dean Koontz**BREATHLESS	2009-12-12	12.0	3	8.0	9780553807158
1700	Dean Koontz**BREATHLESS	2009-12-19	12.0	4	12.0	9780553807158
1701	Dean Koontz**BREATHLESS	2009-12-27	10.0	5	12.0	9780553807158
1702	Dean Koontz**BREATHLESS	2010-11-28	4.0	1	0.0	9780553807158
1703	Dean Koontz**BREATHLESS	2010-12-05	2.0	2	4.0	9780553807158
1704	Dean Koontz**BREATHLESS	2010-12-12	6.0	3	2.0	9780553807158
1705	Dean Koontz**BREATHLESS	2010-12-19	6.0	4	6.0	9780553807158
1706	Dean Koontz**BREATHLESS	2010-12-26	6.0	5	6.0	9780553807158
1707	Dean Koontz**BREATHLESS	2011-01-02	10.0	6	6.0	9780553807158
1708	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	2009-08-01	1.0	1	0.0	9780553587906
1709	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	2009-08-08	2.0	2	1.0	9780553587906
1710	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	2009-08-15	2.0	3	2.0	9780553587906
1711	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	2009-08-22	4.0	4	2.0	9780553587906
1712	Dean Koontz**DEAN KOONTZ’S FRANKENSTEIN: DEAD AND ALIVE	2009-08-29	14.0	5	4.0	9780553587906
1713	Dean Koontz**FRANKENSTEIN: LOST SOULS	2010-06-20	7.0	1	0.0	9780553808018
1714	Dean Koontz**FRANKENSTEIN: LOST SOULS	2010-06-27	9.0	2	7.0	9780553808018
1715	Dean Koontz**FRANKENSTEIN: LOST SOULS	2010-07-04	18.0	0	0.0	9780553808018
1716	Dean Koontz**RELENTLESS	2009-06-13	1.0	1	0.0	9780553591729
1717	Dean Koontz**RELENTLESS	2009-06-20	4.0	2	1.0	9780553591729
1718	Dean Koontz**RELENTLESS	2009-06-27	7.0	3	4.0	9780553591729
1719	Dean Koontz**RELENTLESS	2009-07-04	11.0	4	7.0	9780553591729
1720	Dean Koontz**RELENTLESS	2010-05-02	14.0	1	0.0	9780553591729
1721	Dean Koontz**RELENTLESS	2010-05-09	7.0	2	14.0	9780553591729
1722	Dean Koontz**RELENTLESS	2010-05-16	6.0	3	7.0	9780553591729
1723	Dean Koontz**RELENTLESS	2010-05-23	8.0	4	6.0	9780553591729
1724	Dean Koontz**SHADOWFIRES	2008-08-16	20.0	1	0.0	9780425223857
1725	Dean Koontz**SHADOWFIRES	2008-08-23	13.0	2	0.0	9780425223857
1726	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-10-25	1.0	1	0.0	9780553804829
1727	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-11-01	1.0	2	1.0	9780553804829
1728	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-11-08	3.0	3	0.0	9780553804829
1729	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-11-15	1.0	4	0.0	9780553804829
1730	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-11-22	3.0	5	0.0	9780553804829
1731	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-11-29	9.0	6	0.0	9780553804829
1732	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-12-06	11.0	7	0.0	9780553804829
1733	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-12-13	8.0	8	0.0	9780553804829
1734	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-12-20	8.0	9	0.0	9780553804829
1735	Dean Koontz**THE DARKEST EVENING OF THE YEAR	2008-12-27	7.0	10	0.0	9780553804829
1736	Dean Koontz**WHAT THE NIGHT KNOWS	2011-01-02	1.0	1	0.0	9780553807721
1737	Dean Koontz**WHAT THE NIGHT KNOWS	2011-01-09	2.0	2	1.0	9780553807721
1738	Dean Koontz**WHAT THE NIGHT KNOWS	2011-01-16	5.0	3	2.0	9780553807721
1739	Dean Koontz**WHAT THE NIGHT KNOWS	2011-01-23	10.0	4	5.0	9780553807721
1740	Dean Koontz**YOUR HEART BELONGS TO ME	2008-11-29	6.0	1	0.0	9780553807134
1741	Dean Koontz**YOUR HEART BELONGS TO ME	2008-12-06	10.0	2	6.0	9780553807134
1742	Dean Koontz**YOUR HEART BELONGS TO ME	2008-12-13	13.0	3	10.0	9780553807134
1743	Dean Koontz**YOUR HEART BELONGS TO ME	2008-12-20	12.0	4	13.0	9780553807134
1744	Dean Koontz**YOUR HEART BELONGS TO ME	2008-12-27	12.0	5	12.0	9780553807134
1745	Dean Koontz**YOUR HEART BELONGS TO ME	2009-01-03	20.0	0	0.0	9780553807134
1746	Dean Koontz**YOUR HEART BELONGS TO ME	2009-10-31	9.0	1	0.0	9780553807134
1747	Dean Koontz**YOUR HEART BELONGS TO ME	2009-11-07	4.0	2	9.0	9780553807134
1748	Dean Koontz**YOUR HEART BELONGS TO ME	2009-11-14	4.0	3	4.0	9780553807134
1749	Dean Koontz**YOUR HEART BELONGS TO ME	2009-11-21	4.0	4	4.0	9780553807134
1750	Dean Koontz**YOUR HEART BELONGS TO ME	2009-11-28	20.0	5	4.0	9780553807134
1751	Dean Koontz**YOUR HEART BELONGS TO ME	2009-12-12	19.0	6	0.0	9780553807134
1752	Dean Koontz**YOUR HEART BELONGS TO ME	2009-12-19	17.0	7	19.0	9780553807134
1753	Dean Koontz**YOUR HEART BELONGS TO ME	2009-12-27	16.0	8	17.0	9780553807134
1754	Dean R Koontz**ODD HOURS	2008-05-24	1.0	1	0.0	9780553807059
1755	Dean R Koontz**ODD HOURS	2008-05-31	3.0	2	1.0	9780553807059
1756	Dean R Koontz**ODD HOURS	2008-06-07	7.0	3	3.0	9780553807059
1757	Dean R Koontz**ODD HOURS	2008-06-14	8.0	4	7.0	9780553807059
1758	Dean R Koontz**ODD HOURS	2008-06-21	12.0	5	8.0	9780553807059
1759	Dean R Koontz**ODD HOURS	2008-06-28	14.0	6	12.0	9780553807059
1760	Dean R Koontz**ODD HOURS	2008-07-05	20.0	0	0.0	9780553807059
1761	Dean R Koontz**ODD HOURS	2009-05-02	6.0	1	0.0	9780553807059
1762	Dean R Koontz**ODD HOURS	2009-05-09	4.0	2	6.0	9780553807059
1763	Dean R Koontz**ODD HOURS	2009-05-16	4.0	3	4.0	9780553807059
1764	Dean R Koontz**ODD HOURS	2009-05-23	8.0	4	4.0	9780553807059
1765	Dean R Koontz**ODD HOURS	2009-05-30	17.0	5	8.0	9780553807059
1766	Dean R Koontz**THE GOOD GUY	2008-05-24	2.0	4	2.0	9780553589115
1767	Dean R Koontz**THE GOOD GUY	2008-05-31	11.0	5	0.0	9780553589115
1768	Dean R Koontz**THE GOOD GUY	2008-06-07	8.0	6	0.0	9780553589115
1769	Dean R Koontz**THE GOOD GUY	2008-06-14	6.0	7	0.0	9780553589115
1770	Dean R Koontz**THE GOOD GUY	2008-06-21	8.0	8	0.0	9780553589115
1771	Dean R Koontz**THE GOOD GUY	2008-06-28	20.0	9	0.0	9780553589115
1772	Dean R Koontz**THE GOOD GUY	2008-07-19	18.0	10	0.0	9780553589115
1773	Dean R Koontz**THE GOOD GUY	2008-07-26	18.0	11	0.0	9780553589115
1774	Debbie Macomber**1022 EVERGREEN PLACE	2010-09-05	1.0	1	0.0	9780778328063
1775	Debbie Macomber**1022 EVERGREEN PLACE	2010-09-12	2.0	2	1.0	9780778328063
1776	Debbie Macomber**1022 EVERGREEN PLACE	2010-09-19	4.0	3	2.0	9780778328063
1777	Debbie Macomber**1022 EVERGREEN PLACE	2010-09-26	6.0	4	4.0	9780778328063
1778	Debbie Macomber**1022 EVERGREEN PLACE	2010-10-03	20.0	5	6.0	9780778328063
1779	Debbie Macomber**8 SANDPIPER WAY	2008-08-30	1.0	1	0.0	9780778325789
1780	Debbie Macomber**8 SANDPIPER WAY	2008-09-06	1.0	2	0.0	9780778325789
1781	Debbie Macomber**8 SANDPIPER WAY	2008-09-13	4.0	3	0.0	9780778325789
1782	Debbie Macomber**8 SANDPIPER WAY	2008-09-20	8.0	4	0.0	9780778325789
1783	Debbie Macomber**92 PACIFIC BOULEVARD	2009-08-29	1.0	1	0.0	9781426838682
1784	Debbie Macomber**92 PACIFIC BOULEVARD	2009-09-05	2.0	2	1.0	9781426838682
1785	Debbie Macomber**92 PACIFIC BOULEVARD	2009-09-12	3.0	3	2.0	9781426838682
1786	Debbie Macomber**92 PACIFIC BOULEVARD	2009-09-19	4.0	4	3.0	9781426838682
1787	Debbie Macomber**92 PACIFIC BOULEVARD	2009-09-26	12.0	5	4.0	9781426838682
1788	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-10-04	7.0	1	0.0	9780778325918
1789	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-10-11	13.0	2	7.0	9780778325918
1790	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-10-18	14.0	3	13.0	9780778325918
1791	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-10-25	18.0	0	0.0	9780778325918
1792	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-11-01	16.0	4	0.0	9780778325918
1793	Debbie Macomber**A CEDAR COVE CHRISTMAS	2008-11-08	19.0	0	0.0	9780778325918
1794	Debbie Macomber**ALWAYS DAKOTA	2008-05-31	7.0	1	0.0	9780778325697
1795	Debbie Macomber**ALWAYS DAKOTA	2008-06-07	15.0	2	0.0	9780778325697
1796	Debbie Macomber**ALWAYS DAKOTA	2008-06-14	17.0	3	0.0	9780778325697
1797	Debbie Macomber**ALWAYS DAKOTA	2008-06-21	16.0	4	0.0	9780778325697
1798	Debbie Macomber**ANGELS AT CHRISTMAS	2009-10-31	7.0	1	0.0	9780778326830
1799	Debbie Macomber**ANGELS AT CHRISTMAS	2009-11-07	5.0	2	7.0	9780778326830
1800	Debbie Macomber**ANGELS AT CHRISTMAS	2009-11-14	7.0	3	5.0	9780778326830
1801	Debbie Macomber**ANGELS AT CHRISTMAS	2009-11-21	9.0	4	7.0	9780778326830
1802	Debbie Macomber**ANGELS AT CHRISTMAS	2009-12-19	20.0	5	0.0	9780778326830
1803	Debbie Macomber**CALL ME MRS. MIRACLE	2010-10-03	14.0	1	0.0	9780778328193
1804	Debbie Macomber**CALL ME MRS. MIRACLE	2010-10-10	18.0	0	0.0	9780778328193
1805	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-10-31	6.0	1	0.0	9780778328223
1806	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-11-07	13.0	2	6.0	9780778328223
1807	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-11-14	8.0	3	13.0	9780778328223
1808	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-11-21	4.0	4	8.0	9780778328223
1809	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-11-28	5.0	5	4.0	9780778328223
1810	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-12-05	15.0	6	5.0	9780778328223
1811	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-12-12	17.0	7	15.0	9780778328223
1812	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-12-19	19.0	8	17.0	9780778328223
1813	Debbie Macomber**CHRISTMAS IN CEDAR COVE	2010-12-26	19.0	9	19.0	9780778328223
1814	Debbie Macomber**FAIRY TALE WEDDINGS	2009-11-28	6.0	1	0.0	9780778327028
1815	Debbie Macomber**FAIRY TALE WEDDINGS	2009-12-05	12.0	2	6.0	9780778327028
1816	Debbie Macomber**FAIRY TALE WEDDINGS	2009-12-12	15.0	3	12.0	9780778327028
1817	Debbie Macomber**FAIRY TALE WEDDINGS	2009-12-19	18.0	4	15.0	9780778327028
1818	Debbie Macomber**HANNAH'S LIST	2010-05-02	5.0	1	0.0	9780778327806
1819	Debbie Macomber**HANNAH'S LIST	2010-05-09	8.0	2	5.0	9780778327806
1820	Debbie Macomber**HANNAH'S LIST	2010-05-16	11.0	3	8.0	9780778327806
1821	Debbie Macomber**HANNAH'S LIST	2010-05-23	16.0	0	0.0	9780778327806
1822	Debbie Macomber**MARRIED IN SEATTLE	2009-01-03	5.0	1	0.0	9780778326793
1823	Debbie Macomber**MARRIED IN SEATTLE	2009-01-10	2.0	2	0.0	9780778326793
1824	Debbie Macomber**MARRIED IN SEATTLE	2009-01-17	5.0	3	0.0	9780778326793
1825	Debbie Macomber**MARRIED IN SEATTLE	2009-01-24	12.0	4	0.0	9780778326793
1826	Debbie Macomber**MIDNIGHT SONS VOLUME 2	2009-07-04	20.0	1	0.0	9780778326991
1827	Debbie Macomber**MRS. MIRACLE	2009-12-05	10.0	1	0.0	9780061083464
1828	Debbie Macomber**MRS. MIRACLE	2009-12-12	13.0	2	10.0	9780061083464
1829	Debbie Macomber**MRS. MIRACLE	2009-12-19	9.0	3	13.0	9780061083464
1830	Debbie Macomber**MRS. MIRACLE	2009-12-27	11.0	4	9.0	9780061083464
1831	Debbie Macomber**ORCHARD VALLEY BRIDES	2010-08-01	11.0	1	0.0	9780778328285
1832	Debbie Macomber**ORCHARD VALLEY BRIDES	2010-08-15	12.0	2	0.0	9780778328285
1833	Debbie Macomber**ORCHARD VALLEY GROOMS	2010-05-30	12.0	1	0.0	9780778327981
1834	Debbie Macomber**ORCHARD VALLEY GROOMS	2010-06-06	5.0	2	12.0	9780778327981
1835	Debbie Macomber**ORCHARD VALLEY GROOMS	2010-06-13	6.0	3	5.0	9780778327981
1836	Debbie Macomber**ORCHARD VALLEY GROOMS	2010-06-20	9.0	4	6.0	9780778327981
1837	Debbie Macomber**ORCHARD VALLEY GROOMS	2010-06-27	17.0	5	9.0	9780778327981
1838	Debbie Macomber**RIGHT NEXT DOOR	2009-05-30	2.0	1	0.0	9780778327004
1839	Debbie Macomber**RIGHT NEXT DOOR	2009-06-06	1.0	2	2.0	9780778327004
1840	Debbie Macomber**RIGHT NEXT DOOR	2009-06-13	6.0	3	1.0	9780778327004
1841	Debbie Macomber**RIGHT NEXT DOOR	2009-06-20	15.0	4	6.0	9780778327004
1842	Debbie Macomber**SMALL TOWN CHRISTMAS	2008-11-01	2.0	1	0.0	9780778325956
1843	Debbie Macomber**SMALL TOWN CHRISTMAS	2008-11-08	5.0	2	0.0	9780778325956
1844	Debbie Macomber**SMALL TOWN CHRISTMAS	2008-11-15	9.0	3	0.0	9780778325956
1845	Debbie Macomber**SMALL TOWN CHRISTMAS	2008-11-22	15.0	4	0.0	9780778325956
1846	Debbie Macomber**SOMEDAY SOON	2008-06-28	16.0	1	0.0	9780061083099
1847	Debbie Macomber**SOMEDAY SOON	2008-07-05	2.0	2	0.0	9780061083099
1848	Debbie Macomber**SOMEDAY SOON	2008-07-12	3.0	3	0.0	9780061083099
1849	Debbie Macomber**SOMEDAY SOON	2008-07-19	15.0	4	0.0	9780061083099
1850	Debbie Macomber**SOMEDAY SOON	2008-07-26	9.0	5	0.0	9780061083099
1851	Debbie Macomber**SUMMER ON BLOSSOM STREET	2009-05-02	4.0	1	0.0	9780778327677
1852	Debbie Macomber**SUMMER ON BLOSSOM STREET	2009-05-09	7.0	2	4.0	9780778327677
1853	Debbie Macomber**SUMMER ON BLOSSOM STREET	2009-05-16	12.0	3	7.0	9780778327677
1854	Debbie Macomber**SUMMER ON BLOSSOM STREET	2009-05-23	18.0	0	0.0	9780778327677
1855	Debbie Macomber**SUMMER ON BLOSSOM STREET	2010-05-02	4.0	1	0.0	9780778327677
1856	Debbie Macomber**SUMMER ON BLOSSOM STREET	2010-05-09	3.0	2	4.0	9780778327677
1857	Debbie Macomber**SUMMER ON BLOSSOM STREET	2010-05-16	8.0	3	3.0	9780778327677
1858	Debbie Macomber**SUMMER ON BLOSSOM STREET	2010-05-23	11.0	4	8.0	9780778327677
1859	Debbie Macomber**THE MAN YOU’LL MARRY	2010-01-03	9.0	1	0.0	9780778327837
1860	Debbie Macomber**THE MAN YOU’LL MARRY	2010-01-10	10.0	2	9.0	9780778327837
1861	Debbie Macomber**THE MAN YOU’LL MARRY	2010-01-17	13.0	3	10.0	9780778327837
1862	Debbie Macomber**THE MAN YOU’LL MARRY	2010-01-24	15.0	4	13.0	9780778327837
1863	Debbie Macomber**THE MANNING BRIDES	2008-07-26	19.0	1	0.0	9780778324744
1864	Debbie Macomber**THE MANNING BRIDES	2008-08-02	5.0	2	0.0	9780778324744
1865	Debbie Macomber**THE MANNING BRIDES	2008-08-09	6.0	3	0.0	9780778324744
1866	Debbie Macomber**THE MANNING BRIDES	2008-08-16	12.0	4	0.0	9780778324744
1867	Debbie Macomber**THE MANNING BRIDES	2008-08-23	10.0	5	0.0	9780778324744
1868	Debbie Macomber**THE MANNING GROOMS	2008-11-29	4.0	1	0.0	9780778326021
1869	Debbie Macomber**THE MANNING GROOMS	2008-12-06	6.0	2	0.0	9780778326021
1870	Debbie Macomber**THE MANNING GROOMS	2008-12-13	12.0	3	0.0	9780778326021
1871	Debbie Macomber**THE MANNING GROOMS	2008-12-20	14.0	4	0.0	9780778326021
1872	Debbie Macomber**THE PERFECT CHRISTMAS	2009-10-03	7.0	1	0.0	9781426840562
1873	Debbie Macomber**THE PERFECT CHRISTMAS	2009-10-10	17.0	0	0.0	9781426840562
1874	Debbie Macomber**THE SOONER THE BETTER	2010-11-28	9.0	1	0.0	9780778327431
1875	Debbie Macomber**THE SOONER THE BETTER	2010-12-05	9.0	2	9.0	9780778327431
1876	Debbie Macomber**THE SOONER THE BETTER	2010-12-12	13.0	3	9.0	9780778327431
1877	Debbie Macomber**THE SOONER THE BETTER	2010-12-19	18.0	4	13.0	9780778327431
1878	Debbie Macomber**THE SOONER THE BETTER	2010-12-26	16.0	5	18.0	9780778327431
1879	Debbie Macomber**TWENTY WISHES	2008-05-24	14.0	4	10.0	9780778325505
1880	Debbie Macomber**TWENTY WISHES	2009-04-04	12.0	1	0.0	9780778325505
1881	Debbie Macomber**TWENTY WISHES	2009-04-11	10.0	2	12.0	9780778325505
1882	Debbie Macomber**TWENTY WISHES	2009-04-18	9.0	3	10.0	9780778325505
1883	Debbie Macomber**TWENTY WISHES	2009-04-25	11.0	4	9.0	9780778325505
1884	Debbie Macomber**WYOMING BRIDES	2009-08-01	10.0	1	0.0	9780778327011
1885	Debbie Macomber**WYOMING BRIDES	2009-08-08	12.0	2	10.0	9780778327011
1886	Debbie Macomber**WYOMING BRIDES	2009-08-15	14.0	3	12.0	9780778327011
1887	Debbie Macomber, Sherryl Woods and Ron Carr**THAT HOLIDAY FEELING	2009-10-03	9.0	1	0.0	9780778328377
1888	Debbie Macomber, Sherryl Woods and Ron Carr**THAT HOLIDAY FEELING	2009-10-17	16.0	2	0.0	9780778328377
1889	Deepak Chopra**MUHAMMAD	2010-09-26	18.0	0	0.0	9780061782428
1890	Dennis Lehane**MOONLIGHT MILE	2010-11-07	6.0	1	0.0	9780061836923
1891	Dennis Lehane**MOONLIGHT MILE	2010-11-14	15.0	2	6.0	9780061836923
1892	Dennis Lehane**MOONLIGHT MILE	2010-11-21	17.0	0	0.0	9780061836923
1893	Dennis Lehane**SHUTTER ISLAND	2009-08-29	20.0	1	0.0	9780061807404
1894	Dennis Lehane**SHUTTER ISLAND	2009-09-05	15.0	2	20.0	9780061807404
1895	Dennis Lehane**SHUTTER ISLAND	2009-09-12	11.0	3	15.0	9780061807404
1896	Dennis Lehane**SHUTTER ISLAND	2009-09-19	14.0	4	11.0	9780061807404
1897	Dennis Lehane**SHUTTER ISLAND	2009-09-26	18.0	5	14.0	9780061807404
1898	Dennis Lehane**SHUTTER ISLAND	2010-02-07	19.0	6	0.0	9780061807404
1899	Dennis Lehane**SHUTTER ISLAND	2010-02-14	12.0	7	9.5	9780061807404
1900	Dennis Lehane**SHUTTER ISLAND	2010-02-21	7.5	8	12.0	9780061807404
1901	Dennis Lehane**SHUTTER ISLAND	2010-02-28	6.5	9	7.5	9780061807404
1902	Dennis Lehane**SHUTTER ISLAND	2010-03-07	7.5	10	6.5	9780061807404
1903	Dennis Lehane**SHUTTER ISLAND	2010-03-14	8.0	11	7.5	9780061807404
1904	Dennis Lehane**SHUTTER ISLAND	2010-03-21	11.5	12	8.0	9780061807404
1905	Dennis Lehane**SHUTTER ISLAND	2010-03-28	7.0	13	4.0	9780061807404
1906	Dennis Lehane**SHUTTER ISLAND	2010-04-04	17.0	14	3.5	9780061807404
1907	Dennis Lehane**THE GIVEN DAY	2008-09-27	3.0	1	0.0	9780380731879
1908	Dennis Lehane**THE GIVEN DAY	2008-10-04	9.0	2	3.0	9780380731879
1909	Dennis Lehane**THE GIVEN DAY	2008-10-11	10.0	3	9.0	9780380731879
1910	Dennis Lehane**THE GIVEN DAY	2008-10-18	15.0	4	10.0	9780380731879
1911	Dennis Lehane**THE GIVEN DAY	2008-10-25	20.0	0	0.0	9780380731879
1912	Dennis Lehane**THE GIVEN DAY	2009-11-07	18.0	1	0.0	9780380731879
1913	Dennis Lehane**THE GIVEN DAY	2009-11-14	18.0	2	18.0	9780380731879
1914	Dennis Lehane**THE GIVEN DAY	2009-11-21	19.0	3	18.0	9780380731879
1915	Dennis Lehane**THE GIVEN DAY	2009-11-28	18.0	4	19.0	9780380731879
1916	Dennis O’Neil**THE DARK KNIGHT	2008-07-26	15.0	1	0.0	9780425222867
